TransactionID,Date,CustomerID,Region,ProductCategory,ProductName,UnitsSold,UnitPrice,Revenue,Discount,ProfitMargin,PaymentMethod,SalesRep,CustomerSatisfaction
3202,2022-05-14 09:00:00,1285,South,Electronics,Shirt,18,273.63,4826.83,0.02,0.19,Cash,Alice,4
3203,2022-05-14 10:00:00,1148,East,Beauty,Sofa,5,202.1,798.3,0.21,0.21,PayPal,Charlie,4
3204,2022-05-14 11:00:00,2107,West,Clothing,Football,14,370.19,3679.69,0.29,0.35,Credit Card,Bob,3
3205,2022-05-14 12:00:00,3453,South,Beauty,Shirt,8,17.39,111.3,0.2,0.2,Cash,Bob,2
3206,2022-05-14 13:00:00,4025,East,Electronics,Perfume,6,272.81,1505.91,0.08,0.32,PayPal,Alice,4
3207,2022-05-14 14:00:00,1455,East,Sports,Perfume,9,61.37,524.71,0.05,0.1,Credit Card,Bob,3
3208,2022-05-14 15:00:00,2766,West,Electronics,Shirt,6,220.82,1232.18,0.07,0.19,Credit Card,Bob,1
3209,2022-05-14 16:00:00,1799,North,Sports,Football,17,396.61,6270.4,0.07,0.1,Cash,Ethan,1
3210,2022-05-14 17:00:00,2184,West,Beauty,Laptop,8,75.52,549.79,0.09,0.38,Cash,Alice,4
3211,2022-05-14 18:00:00,2012,North,Beauty,Laptop,3,468.23,1362.55,0.03,0.11,Cash,Charlie,4
3212,2022-05-14 19:00:00,3831,East,Electronics,Perfume,12,444.81,3896.54,0.27,0.2,Bank Transfer,Ethan,1
3213,2022-05-14 20:00:00,3507,North,Electronics,Football,13,210.38,1996.51,0.27,0.08,Bank Transfer,Ethan,5
3214,2022-05-14 21:00:00,4621,East,Home,Perfume,18,7.96,117.49,0.18,0.37,Cash,Charlie,3
3215,2022-05-14 22:00:00,2523,East,Sports,Laptop,11,395.92,4268.02,0.02,0.27,PayPal,Bob,4
3216,2022-05-14 23:00:00,3785,South,Home,Perfume,2,441.04,670.38,0.24,0.39,Bank Transfer,Diana,1
3217,2022-05-15 00:00:00,3556,North,Clothing,Shirt,14,91.5,1255.38,0.02,0.06,Cash,Diana,1
3218,2022-05-15 01:00:00,4725,North,Clothing,Shirt,1,458.52,444.76,0.03,0.11,Cash,Bob,1
3219,2022-05-15 02:00:00,4875,North,Electronics,Football,15,457.48,6175.98,0.1,0.18,Credit Card,Ethan,1
3220,2022-05-15 03:00:00,1480,West,Beauty,Laptop,18,238.29,3731.62,0.13,0.27,Bank Transfer,Charlie,1
3221,2022-05-15 04:00:00,2686,South,Clothing,Football,18,400.03,6408.48,0.11,0.17,Cash,Diana,1
3222,2022-05-15 05:00:00,3161,South,Clothing,Football,17,225.25,3637.79,0.05,0.3,Credit Card,Ethan,4
3223,2022-05-15 06:00:00,3796,South,Home,Laptop,1,284.2,275.67,0.03,0.11,PayPal,Diana,3
3224,2022-05-15 07:00:00,2601,West,Home,Sofa,14,163.32,1692.0,0.26,0.26,Credit Card,Charlie,1
3225,2022-05-15 08:00:00,3408,North,Clothing,Sofa,16,83.94,1195.31,0.11,0.19,Bank Transfer,Ethan,1
3226,2022-05-15 09:00:00,1340,North,Electronics,Perfume,4,374.54,1393.29,0.07,0.23,Bank Transfer,Alice,1
3227,2022-05-15 10:00:00,3817,North,Home,Sofa,6,5.69,29.02,0.15,0.25,PayPal,Ethan,1
3228,2022-05-15 11:00:00,3010,South,Clothing,Shirt,16,291.88,4623.38,0.01,0.07,Credit Card,Alice,1
3229,2022-05-15 12:00:00,3808,South,Beauty,Football,6,433.02,2130.46,0.18,0.37,Credit Card,Bob,2
3230,2022-05-15 13:00:00,4016,East,Home,Perfume,15,114.53,1597.69,0.07,0.33,Cash,Charlie,2
3231,2022-05-15 14:00:00,3496,West,Clothing,Football,1,169.79,139.23,0.18,0.2,Credit Card,Diana,1
3232,2022-05-15 15:00:00,2866,West,Sports,Laptop,7,295.81,1697.95,0.18,0.24,Bank Transfer,Bob,1
3233,2022-05-15 16:00:00,1834,South,Home,Sofa,11,127.2,1063.39,0.24,0.06,Bank Transfer,Bob,5
3234,2022-05-15 17:00:00,2203,East,Sports,Laptop,1,424.51,394.79,0.07,0.22,PayPal,Ethan,5
3235,2022-05-15 18:00:00,2725,North,Home,Perfume,8,186.47,1282.91,0.14,0.2,Bank Transfer,Ethan,3
3236,2022-05-15 19:00:00,4478,South,Home,Shirt,14,292.9,2911.43,0.29,0.18,Credit Card,Alice,2
3237,2022-05-15 20:00:00,2689,West,Sports,Sofa,5,116.93,456.03,0.22,0.34,Bank Transfer,Alice,4
3238,2022-05-15 21:00:00,4267,West,Electronics,Laptop,13,25.49,235.27,0.29,0.11,Cash,Bob,3
3239,2022-05-15 22:00:00,4537,West,Clothing,Sofa,15,90.98,982.58,0.28,0.11,Cash,Bob,3
3240,2022-05-15 23:00:00,1310,North,Electronics,Football,9,27.87,205.68,0.18,0.23,Bank Transfer,Ethan,1
3241,2022-05-16 00:00:00,1261,West,Electronics,Shirt,8,236.96,1744.03,0.08,0.29,PayPal,Ethan,1
3242,2022-05-16 01:00:00,2442,North,Clothing,Sofa,19,295.39,4321.56,0.23,0.06,Cash,Diana,4
3243,2022-05-16 02:00:00,1405,North,Beauty,Shirt,17,27.11,364.09,0.21,0.24,Bank Transfer,Charlie,5
3244,2022-05-16 03:00:00,3190,North,Electronics,Football,19,49.79,775.73,0.18,0.15,Bank Transfer,Diana,1
3245,2022-05-16 04:00:00,1341,South,Electronics,Football,18,245.33,3488.59,0.21,0.31,Credit Card,Charlie,2
3246,2022-05-16 05:00:00,2339,North,Electronics,Laptop,18,400.59,5912.71,0.18,0.21,PayPal,Bob,4
3247,2022-05-16 06:00:00,4172,East,Beauty,Perfume,4,315.86,1061.29,0.16,0.34,Cash,Ethan,4
3248,2022-05-16 07:00:00,1243,West,Home,Laptop,2,56.83,100.02,0.12,0.19,Credit Card,Diana,1
3249,2022-05-16 08:00:00,1489,South,Sports,Shirt,5,444.33,2199.43,0.01,0.34,Cash,Charlie,4
3250,2022-05-16 09:00:00,1011,West,Sports,Laptop,17,459.14,5775.98,0.26,0.3,Bank Transfer,Alice,5
3251,2022-05-16 10:00:00,4310,North,Beauty,Sofa,7,165.85,859.1,0.26,0.34,Cash,Charlie,1
3252,2022-05-16 11:00:00,1560,South,Electronics,Laptop,16,309.93,4066.28,0.18,0.33,PayPal,Charlie,5
3253,2022-05-16 12:00:00,1041,East,Sports,Perfume,1,248.7,228.8,0.08,0.22,PayPal,Ethan,5
3254,2022-05-16 13:00:00,3725,North,Beauty,Perfume,12,471.3,5599.04,0.01,0.18,PayPal,Diana,2
3255,2022-05-16 14:00:00,1593,West,Clothing,Shirt,19,256.83,4879.77,0.0,0.32,Credit Card,Bob,1
3256,2022-05-16 15:00:00,2452,East,Sports,Football,9,480.18,4235.19,0.02,0.18,Cash,Diana,2
3257,2022-05-16 16:00:00,2826,North,Clothing,Perfume,16,103.67,1476.26,0.11,0.08,PayPal,Bob,2
3258,2022-05-16 17:00:00,4229,East,Electronics,Shirt,7,176.04,1158.34,0.06,0.35,Credit Card,Alice,4
3259,2022-05-16 18:00:00,4287,North,Sports,Perfume,15,391.77,5406.43,0.08,0.19,Credit Card,Ethan,3
3260,2022-05-16 19:00:00,2693,South,Beauty,Perfume,12,392.89,3724.6,0.21,0.1,Credit Card,Charlie,1
3261,2022-05-16 20:00:00,4533,North,Home,Football,4,367.43,1043.5,0.29,0.28,Cash,Diana,5
3262,2022-05-16 21:00:00,1133,South,Sports,Sofa,6,430.51,2428.08,0.06,0.36,PayPal,Diana,4
3263,2022-05-16 22:00:00,4138,North,Sports,Shirt,6,352.76,1820.24,0.14,0.35,Cash,Bob,2
3264,2022-05-16 23:00:00,4919,North,Sports,Perfume,15,319.86,3358.53,0.3,0.24,Credit Card,Diana,2
3265,2022-05-17 00:00:00,4078,West,Sports,Perfume,3,232.17,501.49,0.28,0.08,Cash,Charlie,1
3266,2022-05-17 01:00:00,1947,East,Beauty,Laptop,2,236.21,420.45,0.11,0.29,PayPal,Bob,4
3267,2022-05-17 02:00:00,4597,East,Beauty,Sofa,5,206.05,927.22,0.1,0.26,Bank Transfer,Charlie,5
3268,2022-05-17 03:00:00,1072,East,Home,Football,8,312.0,2321.28,0.07,0.12,Credit Card,Bob,2
3269,2022-05-17 04:00:00,1398,North,Beauty,Shirt,19,206.3,3723.72,0.05,0.37,Cash,Charlie,4
3270,2022-05-17 05:00:00,2428,North,Beauty,Perfume,16,78.01,1073.42,0.14,0.08,PayPal,Bob,5
3271,2022-05-17 06:00:00,4746,North,Electronics,Shirt,19,57.73,987.18,0.1,0.18,PayPal,Ethan,4
3272,2022-05-17 07:00:00,3625,South,Electronics,Football,16,462.61,5773.37,0.22,0.08,PayPal,Diana,2
3273,2022-05-17 08:00:00,3906,South,Clothing,Sofa,6,17.25,96.26,0.07,0.37,PayPal,Charlie,2
3274,2022-05-17 09:00:00,1129,West,Home,Laptop,1,57.21,44.62,0.22,0.06,Credit Card,Alice,5
3275,2022-05-17 10:00:00,3978,North,Electronics,Sofa,18,225.43,3692.54,0.09,0.2,Credit Card,Ethan,4
3276,2022-05-17 11:00:00,4537,East,Home,Laptop,8,135.15,886.58,0.18,0.35,Bank Transfer,Ethan,2
3277,2022-05-17 12:00:00,4277,East,Home,Shirt,5,205.9,833.9,0.19,0.14,Cash,Charlie,4
3278,2022-05-17 13:00:00,2811,West,Sports,Sofa,12,63.14,606.14,0.2,0.09,PayPal,Charlie,1
3279,2022-05-17 14:00:00,3001,East,Home,Sofa,18,69.8,1193.58,0.05,0.09,PayPal,Alice,5
3280,2022-05-17 15:00:00,4839,West,Sports,Sofa,5,401.33,1846.12,0.08,0.19,Credit Card,Charlie,3
3281,2022-05-17 16:00:00,1265,North,Clothing,Football,13,380.76,4603.39,0.07,0.2,Bank Transfer,Alice,5
3282,2022-05-17 17:00:00,2560,East,Clothing,Shirt,12,56.61,563.84,0.17,0.3,Cash,Charlie,2
3283,2022-05-17 18:00:00,2985,North,Clothing,Laptop,16,335.56,5261.58,0.02,0.13,Cash,Alice,4
3284,2022-05-17 19:00:00,1792,South,Sports,Sofa,14,306.61,3605.73,0.16,0.3,Credit Card,Bob,5
3285,2022-05-17 20:00:00,3300,East,Sports,Shirt,11,358.11,3821.03,0.03,0.4,Credit Card,Diana,3
3286,2022-05-17 21:00:00,3869,South,Clothing,Football,9,239.85,1942.78,0.1,0.35,Credit Card,Diana,1
3287,2022-05-17 22:00:00,2312,East,Sports,Football,10,138.64,1095.26,0.21,0.27,Bank Transfer,Charlie,2
3288,2022-05-17 23:00:00,1163,North,Beauty,Shirt,16,333.52,4695.96,0.12,0.38,Credit Card,Charlie,4
3289,2022-05-18 00:00:00,1094,West,Beauty,Laptop,19,188.82,3300.57,0.08,0.4,Bank Transfer,Diana,1
3290,2022-05-18 01:00:00,2805,North,Sports,Shirt,10,113.38,929.72,0.18,0.25,Credit Card,Diana,2
3291,2022-05-18 02:00:00,3880,North,Sports,Shirt,4,207.27,646.68,0.22,0.15,Credit Card,Alice,5
3292,2022-05-18 03:00:00,2133,North,Electronics,Perfume,8,382.82,2817.56,0.08,0.37,Bank Transfer,Alice,5
3293,2022-05-18 04:00:00,3383,East,Electronics,Football,11,240.52,2407.61,0.09,0.35,Cash,Bob,3
3294,2022-05-18 05:00:00,1821,West,Home,Laptop,6,153.43,745.67,0.19,0.08,Credit Card,Bob,1
3295,2022-05-18 06:00:00,1237,South,Home,Perfume,4,416.77,1183.63,0.29,0.38,Credit Card,Alice,5
3296,2022-05-18 07:00:00,3428,North,Home,Shirt,5,441.41,2074.63,0.06,0.18,Bank Transfer,Bob,3
3297,2022-05-18 08:00:00,4507,East,Clothing,Football,18,219.46,3160.22,0.2,0.16,Cash,Ethan,4
3298,2022-05-18 09:00:00,3946,South,Beauty,Perfume,3,190.47,417.13,0.27,0.17,Cash,Alice,4
3299,2022-05-18 10:00:00,3530,North,Clothing,Perfume,7,308.29,1855.91,0.14,0.16,Bank Transfer,Bob,1
3300,2022-05-18 11:00:00,2960,South,Sports,Laptop,12,33.7,363.96,0.1,0.23,PayPal,Bob,4
3301,2022-05-18 12:00:00,3949,North,Electronics,Shirt,3,347.2,833.28,0.2,0.25,PayPal,Charlie,5
3302,2022-05-18 13:00:00,2048,South,Sports,Laptop,17,392.23,6601.23,0.01,0.2,Cash,Charlie,4
3303,2022-05-18 14:00:00,2676,South,Sports,Perfume,3,201.73,538.62,0.11,0.19,Credit Card,Charlie,5
3304,2022-05-18 15:00:00,4188,West,Electronics,Perfume,11,91.43,925.27,0.08,0.31,Cash,Diana,3
3305,2022-05-18 16:00:00,3529,West,Sports,Laptop,6,19.27,107.53,0.07,0.05,Credit Card,Diana,5
3306,2022-05-18 17:00:00,4463,North,Home,Perfume,11,320.44,3348.6,0.05,0.38,Credit Card,Diana,5
3307,2022-05-18 18:00:00,3964,East,Electronics,Sofa,4,138.15,431.03,0.22,0.3,Credit Card,Alice,1
3308,2022-05-18 19:00:00,4041,West,Sports,Football,17,234.63,2831.98,0.29,0.3,Cash,Charlie,4
3309,2022-05-18 20:00:00,1963,South,Home,Shirt,1,196.25,172.7,0.12,0.2,Credit Card,Charlie,5
3310,2022-05-18 21:00:00,1536,West,Home,Football,12,91.57,1087.85,0.01,0.39,Cash,Alice,1
3311,2022-05-18 22:00:00,4150,West,Beauty,Shirt,3,256.64,600.54,0.22,0.05,Credit Card,Diana,1
3312,2022-05-18 23:00:00,2603,North,Home,Perfume,16,232.5,3124.8,0.16,0.08,Credit Card,Bob,1
3313,2022-05-19 00:00:00,4244,West,Clothing,Laptop,3,313.95,734.64,0.22,0.33,Cash,Ethan,2
3314,2022-05-19 01:00:00,2979,West,Electronics,Laptop,14,129.68,1470.57,0.19,0.31,Cash,Charlie,1
3315,2022-05-19 02:00:00,4083,South,Electronics,Perfume,17,111.25,1380.61,0.27,0.14,Bank Transfer,Diana,1
3316,2022-05-19 03:00:00,4871,West,Electronics,Shirt,19,408.1,7443.74,0.04,0.26,Credit Card,Bob,5
3317,2022-05-19 04:00:00,1127,South,Sports,Perfume,7,352.59,2344.72,0.05,0.24,Bank Transfer,Charlie,1
3318,2022-05-19 05:00:00,4679,West,Sports,Shirt,11,387.24,3833.68,0.1,0.23,Credit Card,Charlie,1
3319,2022-05-19 06:00:00,1091,West,Clothing,Perfume,16,66.03,898.01,0.15,0.26,Bank Transfer,Ethan,2
3320,2022-05-19 07:00:00,4724,East,Home,Perfume,19,115.9,1585.51,0.28,0.4,Bank Transfer,Diana,2
3321,2022-05-19 08:00:00,1542,West,Sports,Perfume,5,289.89,1058.1,0.27,0.4,PayPal,Alice,1
3322,2022-05-19 09:00:00,1845,South,Home,Laptop,1,429.31,317.69,0.26,0.39,Cash,Bob,1
3323,2022-05-19 10:00:00,4603,South,Home,Shirt,10,446.6,4153.38,0.07,0.24,PayPal,Bob,5
3324,2022-05-19 11:00:00,2681,North,Sports,Perfume,18,416.8,5851.87,0.22,0.16,Bank Transfer,Diana,5
3325,2022-05-19 12:00:00,4036,North,Sports,Football,10,26.48,233.02,0.12,0.25,PayPal,Bob,2
3326,2022-05-19 13:00:00,2851,East,Clothing,Football,1,411.34,296.16,0.28,0.27,PayPal,Alice,5
3327,2022-05-19 14:00:00,3494,South,Beauty,Laptop,13,450.05,5499.61,0.06,0.16,Cash,Bob,4
3328,2022-05-19 15:00:00,1389,South,Electronics,Sofa,4,33.09,127.07,0.04,0.27,Bank Transfer,Diana,3
3329,2022-05-19 16:00:00,3719,South,Sports,Laptop,12,211.06,1899.54,0.25,0.27,Credit Card,Alice,2
3330,2022-05-19 17:00:00,2884,East,Sports,Sofa,16,270.62,3377.34,0.22,0.37,Credit Card,Ethan,2
3331,2022-05-19 18:00:00,1042,South,Home,Laptop,19,120.21,1712.99,0.25,0.13,Bank Transfer,Diana,5
3332,2022-05-19 19:00:00,1253,North,Beauty,Football,12,260.76,2972.66,0.05,0.29,Cash,Ethan,3
3333,2022-05-19 20:00:00,4201,East,Sports,Perfume,6,443.55,1942.75,0.27,0.21,PayPal,Bob,3
3334,2022-05-19 21:00:00,2083,North,Beauty,Shirt,16,434.14,5556.99,0.2,0.1,Cash,Alice,1
3335,2022-05-19 22:00:00,3710,North,Electronics,Perfume,12,470.22,4514.11,0.2,0.16,Credit Card,Bob,2
3336,2022-05-19 23:00:00,3514,East,Home,Football,10,244.63,2030.43,0.17,0.07,Cash,Diana,1
3337,2022-05-20 00:00:00,3334,West,Clothing,Shirt,5,208.23,801.69,0.23,0.16,PayPal,Ethan,5
3338,2022-05-20 01:00:00,4058,West,Electronics,Sofa,19,334.56,5593.84,0.12,0.07,Cash,Ethan,3
3339,2022-05-20 02:00:00,2540,North,Beauty,Sofa,12,211.3,2434.18,0.04,0.37,Credit Card,Bob,1
3340,2022-05-20 03:00:00,4538,West,Beauty,Football,8,25.76,173.11,0.16,0.09,Credit Card,Diana,3
3341,2022-05-20 04:00:00,2953,South,Electronics,Shirt,4,361.36,1127.44,0.22,0.34,Bank Transfer,Bob,1
3342,2022-05-20 05:00:00,3825,East,Beauty,Perfume,7,144.09,958.2,0.05,0.37,Bank Transfer,Charlie,1
3343,2022-05-20 06:00:00,3392,North,Clothing,Football,5,29.3,136.24,0.07,0.21,Bank Transfer,Diana,3
3344,2022-05-20 07:00:00,1641,South,Clothing,Sofa,11,15.21,132.17,0.21,0.07,Credit Card,Diana,5
3345,2022-05-20 08:00:00,3429,West,Beauty,Football,17,466.02,7288.55,0.08,0.26,PayPal,Alice,4
3346,2022-05-20 09:00:00,4850,South,Beauty,Perfume,3,129.78,369.87,0.05,0.13,Credit Card,Charlie,4
3347,2022-05-20 10:00:00,1689,West,Clothing,Laptop,2,226.71,331.0,0.27,0.11,Credit Card,Ethan,2
3348,2022-05-20 11:00:00,2276,North,Beauty,Laptop,19,475.54,8583.5,0.05,0.25,Cash,Bob,4
3349,2022-05-20 12:00:00,2950,South,Sports,Perfume,2,236.42,425.56,0.1,0.17,Bank Transfer,Ethan,3
3350,2022-05-20 13:00:00,2079,East,Home,Shirt,14,43.91,534.82,0.13,0.31,Cash,Diana,2
3351,2022-05-20 14:00:00,2486,North,Sports,Football,1,278.21,239.26,0.14,0.26,PayPal,Bob,4
3352,2022-05-20 15:00:00,1456,South,Beauty,Perfume,16,48.66,692.92,0.11,0.34,PayPal,Ethan,4
3353,2022-05-20 16:00:00,1982,South,Beauty,Laptop,15,52.07,570.17,0.27,0.07,Cash,Bob,1
3354,2022-05-20 17:00:00,3130,West,Home,Sofa,18,426.48,6141.31,0.2,0.13,Credit Card,Ethan,1
3355,2022-05-20 18:00:00,4976,North,Beauty,Perfume,2,148.26,263.9,0.11,0.25,Cash,Bob,4
3356,2022-05-20 19:00:00,2122,North,Home,Perfume,11,340.94,3337.8,0.11,0.36,Cash,Ethan,2
3357,2022-05-20 20:00:00,1148,North,Clothing,Perfume,17,256.92,3712.49,0.15,0.33,Credit Card,Ethan,3
3358,2022-05-20 21:00:00,2352,North,Home,Laptop,13,115.05,1480.69,0.01,0.29,Bank Transfer,Bob,4
3359,2022-05-20 22:00:00,2179,West,Home,Laptop,12,261.32,2257.8,0.28,0.25,Bank Transfer,Alice,3
3360,2022-05-20 23:00:00,1189,East,Sports,Perfume,2,39.15,72.82,0.07,0.27,Bank Transfer,Bob,2
3361,2022-05-21 00:00:00,4565,North,Beauty,Perfume,18,176.87,2515.09,0.21,0.12,Cash,Ethan,5
3362,2022-05-21 01:00:00,1882,West,Clothing,Shirt,10,263.8,2031.26,0.23,0.26,Cash,Charlie,2
3363,2022-05-21 02:00:00,3310,East,Electronics,Sofa,12,118.06,1062.54,0.25,0.22,Credit Card,Diana,5
3364,2022-05-21 03:00:00,4151,East,Home,Football,17,331.79,5358.41,0.05,0.18,Bank Transfer,Alice,1
3365,2022-05-21 04:00:00,1399,West,Electronics,Football,14,30.65,360.44,0.16,0.36,Credit Card,Bob,3
3366,2022-05-21 05:00:00,3811,North,Beauty,Football,19,244.98,4514.98,0.03,0.34,PayPal,Diana,1
3367,2022-05-21 06:00:00,1608,East,Home,Laptop,13,358.92,3546.13,0.24,0.08,PayPal,Alice,3
3368,2022-05-21 07:00:00,4331,North,Electronics,Laptop,3,217.82,555.44,0.15,0.4,Cash,Charlie,2
3369,2022-05-21 08:00:00,2795,North,Sports,Shirt,8,437.92,3328.19,0.05,0.13,PayPal,Diana,4
3370,2022-05-21 09:00:00,2638,South,Electronics,Laptop,5,317.94,1239.97,0.22,0.13,Credit Card,Bob,4
3371,2022-05-21 10:00:00,2575,North,Sports,Perfume,12,479.45,5178.06,0.1,0.38,Credit Card,Charlie,5
3372,2022-05-21 11:00:00,3832,South,Clothing,Sofa,1,145.64,141.27,0.03,0.21,PayPal,Bob,4
3373,2022-05-21 12:00:00,3148,East,Beauty,Sofa,16,469.7,6463.07,0.14,0.33,Credit Card,Diana,3
3374,2022-05-21 13:00:00,2382,West,Electronics,Sofa,12,305.38,3408.04,0.07,0.15,Credit Card,Bob,4
3375,2022-05-21 14:00:00,2403,South,Home,Sofa,17,373.86,4512.49,0.29,0.36,Cash,Charlie,1
3376,2022-05-21 15:00:00,1819,West,Beauty,Football,9,451.57,3617.08,0.11,0.34,Credit Card,Charlie,4
3377,2022-05-21 16:00:00,4292,East,Electronics,Football,13,277.84,2997.89,0.17,0.23,Cash,Diana,1
3378,2022-05-21 17:00:00,1819,North,Home,Perfume,4,431.78,1243.53,0.28,0.3,Credit Card,Diana,5
3379,2022-05-21 18:00:00,1419,East,Home,Shirt,4,273.14,961.45,0.12,0.39,Cash,Ethan,5
3380,2022-05-21 19:00:00,1123,West,Home,Laptop,15,301.6,4026.36,0.11,0.21,PayPal,Charlie,2
3381,2022-05-21 20:00:00,1421,East,Home,Laptop,10,225.32,2140.54,0.05,0.22,Cash,Ethan,2
3382,2022-05-21 21:00:00,4302,North,Electronics,Football,6,77.09,333.03,0.28,0.3,Credit Card,Bob,2
3383,2022-05-21 22:00:00,4761,East,Clothing,Sofa,3,278.98,636.07,0.24,0.19,Bank Transfer,Diana,1
3384,2022-05-21 23:00:00,4134,North,Sports,Perfume,15,488.84,6819.32,0.07,0.39,Bank Transfer,Alice,2
3385,2022-05-22 00:00:00,2508,South,Sports,Shirt,6,394.66,2131.16,0.1,0.06,Cash,Bob,5
3386,2022-05-22 01:00:00,4699,West,Sports,Football,11,375.01,3011.33,0.27,0.19,Cash,Ethan,4
3387,2022-05-22 02:00:00,4774,North,Clothing,Perfume,2,323.44,543.38,0.16,0.3,Cash,Charlie,1
3388,2022-05-22 03:00:00,2597,North,Home,Perfume,2,177.21,294.17,0.17,0.2,PayPal,Diana,2
3389,2022-05-22 04:00:00,1767,East,Home,Football,1,88.96,72.06,0.19,0.14,Credit Card,Diana,2
3390,2022-05-22 05:00:00,3044,South,Beauty,Perfume,11,116.15,983.79,0.23,0.19,Cash,Bob,5
3391,2022-05-22 06:00:00,3530,North,Sports,Sofa,5,8.13,29.27,0.28,0.36,Bank Transfer,Bob,4
3392,2022-05-22 07:00:00,3566,South,Sports,Perfume,6,338.37,1542.97,0.24,0.24,PayPal,Diana,3
3393,2022-05-22 08:00:00,3202,South,Home,Shirt,3,406.88,878.86,0.28,0.17,Bank Transfer,Ethan,4
3394,2022-05-22 09:00:00,3139,East,Sports,Perfume,5,138.11,517.91,0.25,0.29,Cash,Charlie,2
3395,2022-05-22 10:00:00,4029,North,Home,Laptop,9,50.47,449.69,0.01,0.26,Cash,Diana,2
3396,2022-05-22 11:00:00,2549,East,Home,Perfume,19,171.18,3122.32,0.04,0.25,Credit Card,Diana,4
3397,2022-05-22 12:00:00,3502,West,Home,Football,5,149.57,545.93,0.27,0.19,PayPal,Bob,4
3398,2022-05-22 13:00:00,2764,West,Electronics,Laptop,12,228.18,2710.78,0.01,0.08,Cash,Charlie,5
3399,2022-05-22 14:00:00,3044,North,Electronics,Football,12,135.73,1237.86,0.24,0.27,Credit Card,Diana,3
3400,2022-05-22 15:00:00,3645,South,Electronics,Shirt,16,173.17,2078.04,0.25,0.2,Cash,Bob,1
3401,2022-05-22 16:00:00,4716,North,Electronics,Sofa,7,454.24,2798.12,0.12,0.2,Bank Transfer,Alice,1
3402,2022-05-22 17:00:00,1509,North,Clothing,Shirt,14,170.74,2127.42,0.11,0.13,Credit Card,Diana,3
3403,2022-05-22 18:00:00,2206,West,Beauty,Laptop,9,393.83,3331.8,0.06,0.14,PayPal,Alice,5
3404,2022-05-22 19:00:00,1385,West,Beauty,Sofa,15,314.79,4674.63,0.01,0.33,Bank Transfer,Charlie,4
3405,2022-05-22 20:00:00,2597,South,Home,Perfume,11,172.08,1476.45,0.22,0.22,Bank Transfer,Charlie,2
3406,2022-05-22 21:00:00,4802,South,Sports,Laptop,4,409.81,1606.46,0.02,0.09,PayPal,Diana,3
3407,2022-05-22 22:00:00,3452,North,Electronics,Sofa,11,299.56,2372.52,0.28,0.07,PayPal,Ethan,5
3408,2022-05-22 23:00:00,3293,East,Beauty,Football,9,9.27,75.92,0.09,0.13,Bank Transfer,Bob,3
3409,2022-05-23 00:00:00,1741,North,Beauty,Sofa,6,39.02,177.93,0.24,0.22,Cash,Bob,2
3410,2022-05-23 01:00:00,4662,South,Electronics,Football,17,377.56,6290.15,0.02,0.27,PayPal,Ethan,1
3411,2022-05-23 02:00:00,3708,East,Clothing,Football,9,226.03,1708.79,0.16,0.1,PayPal,Alice,4
3412,2022-05-23 03:00:00,3697,West,Clothing,Sofa,6,205.73,1110.94,0.1,0.2,Credit Card,Charlie,5
3413,2022-05-23 04:00:00,4542,South,Beauty,Shirt,6,77.18,458.45,0.01,0.08,PayPal,Diana,1
3414,2022-05-23 05:00:00,4897,South,Clothing,Shirt,4,82.87,265.18,0.2,0.06,Credit Card,Bob,2
3415,2022-05-23 06:00:00,2911,East,Electronics,Football,11,399.89,3167.13,0.28,0.35,PayPal,Bob,3
3416,2022-05-23 07:00:00,2446,South,Beauty,Laptop,3,415.36,1246.08,0.0,0.28,Cash,Diana,5
3417,2022-05-23 08:00:00,1900,South,Electronics,Sofa,18,282.2,4673.23,0.08,0.32,Cash,Diana,5
3418,2022-05-23 09:00:00,3112,South,Clothing,Laptop,16,151.09,1909.78,0.21,0.11,PayPal,Bob,1
3419,2022-05-23 10:00:00,4084,South,Electronics,Shirt,16,466.69,5525.61,0.26,0.16,Credit Card,Bob,1
3420,2022-05-23 11:00:00,3260,South,Clothing,Laptop,12,313.86,3540.34,0.06,0.21,Cash,Bob,2
3421,2022-05-23 12:00:00,3009,South,Clothing,Perfume,14,399.34,5478.94,0.02,0.28,Cash,Diana,1
3422,2022-05-23 13:00:00,1241,South,Electronics,Perfume,9,6.63,59.67,0.0,0.24,Bank Transfer,Alice,5
3423,2022-05-23 14:00:00,3540,South,Clothing,Shirt,7,227.91,1499.65,0.06,0.24,Bank Transfer,Bob,4
3424,2022-05-23 15:00:00,4284,West,Home,Laptop,14,436.12,5983.57,0.02,0.1,Cash,Alice,2
3425,2022-05-23 16:00:00,4764,South,Electronics,Sofa,10,172.43,1534.63,0.11,0.22,Bank Transfer,Bob,2
3426,2022-05-23 17:00:00,3385,West,Home,Shirt,11,364.64,3489.6,0.13,0.34,Credit Card,Diana,4
3427,2022-05-23 18:00:00,3020,West,Electronics,Perfume,7,330.55,1989.91,0.14,0.23,PayPal,Ethan,2
3428,2022-05-23 19:00:00,1172,North,Clothing,Shirt,19,80.35,1465.58,0.04,0.12,Cash,Alice,2
3429,2022-05-23 20:00:00,1671,North,Clothing,Laptop,19,388.58,6349.4,0.14,0.19,Cash,Ethan,1
3430,2022-05-23 21:00:00,1163,West,Beauty,Laptop,11,60.7,667.7,0.0,0.31,Bank Transfer,Bob,2
